goodsID,goodsCode,leFoxID,chineseBrandName,englishBrandName,goodsName,goodsSubName,backstageCategory,price,originalPrice,costPrice,buyPrice,lowestPrice,lowestPriceText,stock,onSale,purchaseTypeId,purchaseModeType,timestamp,source
694cc317f52aff00011253a8,20113979,4875091,馥蕾诗,FRESH,古源白松露面部精华乳,30ml,美妆护肤-面部护肤-精华,1685,2530.0,2530.0,1500,1350.0,买4件 低至￥1350/件,9999,True,0,,,serum
694cc37cf52aff000112631f,20116063,4877023,悦木之源,ORIGINS,祛痘保湿精华露 ,50ml,美妆护肤-面部护肤-精华,217,256.0,256.0,217,,,9999,True,0,,,serum
694cc40af52aff0001127a69,20119028,4879927,纪梵希,GIVENCHY,修颜紧致精华,30ml,美妆护肤-面部护肤-精华,759,1070.0,1070.0,759,684.0,买8件 低至￥684/件,9999,True,0,,,serum
694cc35df52aff0001125cfe,20115322,4876396,悦木之源,ORIGINS,榆绿木提拉紧致淡纹精华  A肽精华 ,48ml,美妆护肤-面部护肤-精华,570,676.0,676.0,570,,,9999,True,0,,,serum
69f2029e229c80000137447e,20197825,5384374,赫莲娜,HR,至美琉光恒采密集焕颜精华油,30ml,美妆护肤-面部护肤-精华,1685,1909.0,1909.0,1685,1517.0,买4件 低至￥1517/件,9999,True,0,,,serum
69bbd27c63cc6b0001adf0d3,20187289,5276781,SK-II,,肌因光蕴祛斑精华露,50ml,美妆护肤-面部护肤-精华,1631,1350.0,1350.0,1631,1468.0,买4件 低至￥1468/件,9999,True,0,,,serum
698b40a7b25b840001281bb2,20190769,5204918,科颜氏,KIEHLS,精研多重防晒精华乳,50ml,美妆护肤-面部护肤-精华,309,,309.0,250,,,9999,True,0,,,serum
698b3f8fb25b84000128182f,20197083,5204358,娇韵诗,CLARINS,至臻凝时焕白精华,30ml,美妆护肤-面部护肤-精华,2375,,2375.0,2375,2138.0,买3件 低至￥2138/件,9999,True,0,,,serum
698b3e3900116300016c98b5,20187290,5194153,SK-II,,光蕴恒璨祛斑精华露,75ml,美妆护肤-面部护肤-精华,2285,1.0,1.0,2285,2057.0,买3件 低至￥2057/件,9999,True,0,,,serum
698b3a0f00116300016c3a14,20163974,5162332,欧莱雅,L’ORÉAL,巴黎欧莱雅青春密码密集肌能精华肌底液两支装 100ml*2,100m*2,美妆护肤-面部护肤-精华,975,,975.0,348,,,9999,True,0,,,serum
6972e7ee3ae2ea0001906223,20114011,5039754,赫莲娜,HR,悦活强韧青春精华露,100ml,美妆护肤-面部护肤-精华,2779,,2779.0,1570,1413.0,买4件 低至￥1413/件,9999,True,0,,,serum
6972e7e9891e960001519645,20119447,5039704,SK-II,,光蕴恒璨焕亮精华露,50ml,美妆护肤-面部护肤-精华,1855,1605.0,1605.0,1100,990.0,买6件 低至￥990/件,9999,True,0,,,serum
6972e7113ae2ea00019051a0,20116439,5036798,迪奥,DIOR,花秘瑰萃微凝珠焕活精华套组,,美妆护肤-面部护肤-精华,5045,5310.0,5310.0,5045,,,9999,True,0,,,serum
694cca3f5b103b0001af0b0f,20158643,4915322,欧莱雅,L’ORÉAL,巴黎欧莱雅青春密码密集肌能精华肌底液,100ml,美妆护肤-面部护肤-精华,530,,530.0,530,,,9999,True,0,,,serum
694cc3fd56e4f1000101f1c1,20118759,4879582,理肤泉,LA ROCHE POSAY,清痘多重调理精华乳,40ml,美妆护肤-面部护肤-精华,155,128.0,128.0,115,,,9999,True,0,,,serum
694cc3ed9cc20b00019c17ef,20118537,4879296,修丽可,SkinCeuticals,胶原蛋白多肽精华液,30ml,美妆护肤-面部护肤-精华,640,907.0,907.0,640,,,9999,True,0,,,serum
694cc3e55b103b0001df3c36,20118120,4879109,高美蓝,TAKAMI,黄金C精华小蓝瓶,,美妆护肤-面部护肤-精华,790,622.0,622.0,741,,,9999,True,0,,,serum
694cc3d556e4f1000101ec30,20118173,4878833,娇兰,GUERLAIN,【全新第四代复原蜜】帝皇蜂姿复原蜜精华双套装,复原蜜50ml*2,美妆护肤-面部护肤-精华,1780,1110.0,1110.0,960,,,9999,True,0,,,serum
694cc3c1f52aff0001126ecd,20117560,4878452,安热沙,ANESSA,焕采亮肤修护精华乳,180ml,美妆护肤-面部护肤-精华,143,152.0,152.0,143,,,9999,True,0,,,serum
694cc3c05b103b0001df355f,20117565,4878440,修丽可,SkinCeuticals,多肽抗皱精华液,30ml,美妆护肤-面部护肤-精华,890,581.0,581.0,520,,,9999,True,0,,,serum
694cc3ba9cc20b00019c10eb,20117555,4878295,资生堂,SHISEIDO,红妍肌活精华露组合,,美妆护肤-面部护肤-精华,1349,2222.0,2222.0,1349,1215.0,买5件 低至￥1215/件,9999,True,0,,,serum
694cc3995b103b0001df2f1c,20116436,4877589,高美蓝,TAKAMI,五重维C维E精华液,30ml,美妆护肤-面部护肤-精华,399,532.0,532.0,399,,,9999,True,0,,,serum
694cc39156e4f1000101dfcb,20116375,4877419,科颜氏,KIEHLS,精研三酸焕肤精华,50ml,美妆护肤-面部护肤-精华,333,559.0,559.0,300,,,9999,True,0,,,serum
694cc3885b103b0001df2d79,20116428,4877321,高美蓝,TAKAMI,角质护理精华液,60ml,美妆护肤-面部护肤-精华,450,588.0,588.0,369,,,9999,True,0,,,serum
694cc3879cc20b00019c08c7,20116443,4877300,迪奥,DIOR,克丽丝汀花秘瑰萃玫瑰微凝珠焕活精华,50ml,美妆护肤-面部护肤-精华,2470,2600.0,2600.0,2470,,,9999,True,0,,,serum
694cc382f52aff000112650d,20116326,4877178,修丽可,SkinCeuticals,臻白焕亮日间精华液 30ml,30ml,美妆护肤-面部护肤-精华,941,,941.0,900,810.0,买7件 低至￥810/件,9999,True,0,,,serum
694cc3715b103b0001df2a96,20115860,4876849,茱莉蔻,JURLIQUE,草本肌源焕新双重精华,30ml,美妆护肤-面部护肤-精华,342,490.0,490.0,342,,,9999,True,0,,,serum
694cc3709cc20b00019c0544,20115845,4876829,迪奥,DIOR,克丽丝汀花秘瑰萃光皙焕润精萃露,150ml,美妆护肤-面部护肤-精华,1232,1240.0,1240.0,1232,,,9999,True,0,,,serum
694cc35f56e4f1000101d697,20115597,4876456,海蓝之谜,LA MER, 鎏金焕颜密集赋活精华露,30ml,美妆护肤-面部护肤-精华,4985,6108.0,6108.0,4888,4400.0,买2件 低至￥4400/件,9999,True,0,,,serum
694cc34f56e4f1000101d381,20115225,4876179,娇韵诗,CLARINS,沁润奇肌保湿舒缓精华,30ml,美妆护肤-面部护肤-精华,314,500.0,500.0,314,,,9999,True,0,,,serum
694cc3299cc20b00019bf9e2,20114347,4875387,迪奥,DIOR,花秘瑰萃微凝珠精华水,150ml,美妆护肤-面部护肤-精华,960,1040.0,1040.0,960,,,9999,True,0,,,serum
694cc2ec5b103b0001aeadf1,20113170,4874281,修丽可,SkinCeuticals,【色修精华】植萃舒缓修复精华露,55ml,美妆护肤-面部护肤-精华,910,,910.0,450,,,9999,True,0,,,serum
694cc2e75b103b0001aeace3,20112978,4874167,欧莱雅,L’ORÉAL,青春密语精华肌底液,115ml,美妆护肤-面部护肤-精华,440,605.0,605.0,199,,,9999,True,0,,,serum
694cc2e456e4f1000101bf0e,20112999,4874080,修丽可,SkinCeuticals,B5密集保湿凝胶,55ml,美妆护肤-面部护肤-精华,1039,999.0,999.0,600,,,9999,True,0,,,serum
694cc2dd5b103b0001aeaaf9,20112977,4873934,欧莱雅,L’ORÉAL,巴黎黑精华年轻密语新修护肌底液双支装,115ml*2,美妆护肤-面部护肤-精华,810,1115.0,1115.0,399,,,9999,True,0,,,serum
694cc2cf9cc20b00019beb42,20112755,4873697,兰蔻,LANCOME,【塑颜三管精华】三重紧致焕白精华,50ml,美妆护肤-面部护肤-精华,641,1055.0,1055.0,610,,,9999,True,0,,,serum
694cc2cd5b103b0001aea8dc,20112541,4873650,娇兰,GUERLAIN,帝皇蜂姿双效焕新紧塑精华露,50ml,美妆护肤-面部护肤-精华,899,1499.0,1499.0,899,810.0,买7件 低至￥810/件,9999,True,0,,,serum
694cc295f52aff0001123d9d,20111222,4872546,修丽可,SkinCeuticals,果酸焕活复颜精华液 五酸精华,30ml,美妆护肤-面部护肤-精华,560,467.0,467.0,560,,,9999,True,0,,,serum
694cc261f52aff0001123722,20110486,4871513,黛珂,DECORTÉ,智密紧颜精华液,50ml,美妆护肤-面部护肤-精华,408,659.0,659.0,408,,,9999,True,0,,,serum
694cc22456e4f1000101a1c4,20109075,4870282,赫莲娜,HR,至美琉光恒彩精华乳,100ml,美妆护肤-面部护肤-精华,2910,3868.0,3868.0,2910,2619.0,买3件 低至￥2619/件,9999,True,0,,,serum
694cc2155b103b0001abd271,20108952,4870021,理肤泉,LA ROCHE POSAY,清痘净肤细致精华乳K+ ,40ml,美妆护肤-面部护肤-精华,160,185.0,185.0,120,,,9999,True,0,,,serum
694cc1f8f52aff00011222f2,20108236,4869441,SK-II,,肌因光蕴祛斑精华露【匀净透白 绽现清透肌肤】淡斑提亮,50ml,美妆护肤-面部护肤-精华,1283,1350.0,1350.0,990,891.0,买7件 低至￥891/件,9999,True,0,,,serum
694cc1f8f52aff00011222e5,20108237,4869437,SK-II,,肌因光蕴祛斑精华露【匀净透白 绽现清透肌肤】淡斑提亮,75ml,美妆护肤-面部护肤-精华,1762,1855.0,1855.0,1350,1215.0,买5件 低至￥1215/件,9999,True,0,,,serum
694cc1eaf52aff00011220ee,20107912,4869114,SK-II,,金钻臻致凝润修护精华液【滋润紧致】补水修护,50ml,美妆护肤-面部护肤-精华,2183,2465.0,2465.0,2183,1965.0,买3件 低至￥1965/件,9999,True,0,,,serum
694cc2b59cc20b00019be639,20111994,4873183,雅诗兰黛,ESTÉE LAUDER,智妍紧塑精华面霜  胶原面霜(滋润款),75ml,美妆护肤-面部护肤-乳液面霜,609,987.0,987.0,518,,,9999,True,0,,,cream
694cc1e556e4f100010196f2,20107819,4869007,倩碧,CLINIQUE,天才黄油无油款两件装,125ml*2,美妆护肤-面部护肤-乳液面霜,405,403.0,403.0,405,,,9999,True,0,,,cream
694cc2c65b103b0001aea758,20112389,4873485,馥蕾诗,FRESH,玫瑰密集保湿面霜,100ml,美妆护肤-面部护肤-乳液面霜,356,615.0,615.0,356,,,9999,True,0,,,cream
694cc1e95b103b0001abcbee,20107916,4869103,倩碧,CLINIQUE,天才黄油有油款两件装,125ml*2,美妆护肤-面部护肤-乳液面霜,236,,236.0,208,,,9999,True,0,,,cream
694cc3d8f52aff00011272c7,20118071,4878918,娇韵诗,CLARINS,焕颜紧塑弹力乳液,100ml,美妆护肤-面部护肤-乳液面霜,635,614.0,614.0,380,,,9999,True,0,,,cream
694cc2fc56e4f1000101c3bd,20113968,4874632,黛珂,DECORTÉ,植物欣韵弹润乳液,200ml,美妆护肤-面部护肤-乳液面霜,202,268.0,268.0,202,,,9999,True,0,,,cream
694cc34b56e4f1000101d2a0,20115235,4876088,馥蕾诗,FRESH,莲花青春保湿霜,50ml,美妆护肤-面部护肤-乳液面霜,340,508.0,508.0,235,,,9999,True,0,,,cream
6972e70e3ae2ea00019050eb,20113292,5036676,娇韵诗,CLARINS,沁润奇肌保湿轻盈面霜,50ml,美妆护肤-面部护肤-乳液面霜,285,415.0,415.0,255,,,9999,True,0,,,cream
694cc312f52aff00011252cd,20113984,4874979,馥蕾诗,FRESH,玫瑰密集保湿平衡乳,100ml,美妆护肤-面部护肤-乳液面霜,228,385.0,385.0,200,,,9999,True,0,,,cream
694cc2b35b103b0001aea3d6,20111852,4873131,娇韵诗,CLARINS,焕白透亮淡斑乳液,75ml,美妆护肤-面部护肤-乳液面霜,333,455.0,455.0,265,,,9999,True,0,,,cream
694cc27e9cc20b00019bdc36,20110870,4872117,海蓝之谜,LA MER,修护精萃乳,125ml,美妆护肤-面部护肤-乳液面霜,2100,2188.0,2188.0,1231,1108.0,买5件 低至￥1108/件,9999,True,0,,,cream
694cc2dc5b103b0001aeaabe,20112626,4873906,雅诗兰黛,ESTÉE LAUDER,智妍紧塑精华乳  胶原乳,100ml,美妆护肤-面部护肤-乳液面霜,512,798.0,798.0,512,,,9999,True,0,,,cream
694cc380f52aff0001126477,20116180,4877128,娇韵诗,CLARINS,青春赋活焕采乳液,100ml,美妆护肤-面部护肤-乳液面霜,333,495.0,495.0,333,,,9999,True,0,,,cream
694cc2c756e4f1000101bb4e,20112401,4873503,馥蕾诗,FRESH,红茶凝时焕活面霜,50ml,美妆护肤-面部护肤-乳液面霜,420,770.0,770.0,360,,,9999,True,0,,,cream
694cc3d156e4f1000101eb6a,20117749,4878736,雅诗兰黛,ESTÉE LAUDER,智妍紧塑焕白淡斑精华霜 白胶原霜,75ml,美妆护肤-面部护肤-乳液面霜,1035,155.0,155.0,1035,932.0,买6件 低至￥932/件,9999,True,0,,,cream
694cc3f69cc20b00019c1981,20118563,4879501,肌肤之钥,CLE DE PEAU BEAUTE,光采焕颜防护日乳,125ml,美妆护肤-面部护肤-乳液面霜,580,,580.0,580,,,9999,True,0,,,cream
694cc3d1f52aff000112714d,20118077,4878751,娇韵诗,CLARINS, 焕颜紧塑弹力面霜,50ml,美妆护肤-面部护肤-乳液面霜,750,725.0,725.0,750,675.0,买8件 低至￥675/件,9999,True,0,,,cream
698b3eb796a4df0001f2478d,20190767,5198377,娇韵诗,CLARINS,匀净焕白淡斑乳液,100ml,美妆护肤-面部护肤-乳液面霜,480,71.0,71.0,480,,,9999,True,0,,,cream
694cc1e65b103b0001abcb06,20107792,4869016,海蓝之谜,LA MER,经典型精华面霜  ,60ml,美妆护肤-面部护肤-乳液面霜,2875,2993.0,2993.0,1510,1359.0,买4件 低至￥1359/件,9999,True,0,,,cream
694cc40556e4f1000101f3e6,20118777,4879787,肌肤之钥,CLE DE PEAU BEAUTE,光采焕颜修护夜乳,125ml,美妆护肤-面部护肤-乳液面霜,675,,675.0,675,,,9999,True,0,,,cream
694cc3ccf52aff0001127072,20117751,4878614,雅诗兰黛,ESTÉE LAUDER,智妍白胶原乳液  ,100ml,美妆护肤-面部护肤-乳液面霜,571,830.0,830.0,571,,,9999,True,0,,,cream
694cc1e1f52aff0001121fd6,20107690,4868910,倩碧,CLINIQUE,天才黄油无油款,125ml,美妆护肤-面部护肤-乳液面霜,216,252.0,252.0,216,,,9999,True,0,,,cream
698b312e39f57c0001b6648f,20113293,5118977,娇韵诗,CLARINS,沁润奇肌保湿滋润面霜,50ml,美妆护肤-面部护肤-乳液面霜,285,415.0,415.0,285,,,9999,True,0,,,cream
694cc3fd5b103b0001df415b,20118562,4879600,肌肤之钥,CLE DE PEAU BEAUTE,光采紧致防护日霜,50ml,美妆护肤-面部护肤-乳液面霜,638,856.0,856.0,638,,,9999,True,0,,,cream
694cc334f52aff000112586c,20114574,4875659,黛珂,DECORTÉ,AQ舒活凝光乳液（滋润型）,200ml,美妆护肤-面部护肤-乳液面霜,400,537.0,537.0,400,,,9999,True,0,,,cream
694cc3fd5b103b0001df4148,20118560,4879585,肌肤之钥,CLE DE PEAU BEAUTE,光采紧致修护夜霜,50ml,美妆护肤-面部护肤-乳液面霜,684,,684.0,684,,,9999,True,0,,,cream
694cc3535b103b0001df271c,20115297,4876270,雅诗兰黛,ESTÉE LAUDER,鲜活亮采红石榴二合一面霜 两瓶装,50ml*2,美妆护肤-面部护肤-乳液面霜,1048,1047.0,1047.0,588,,,9999,True,0,,,cream
694cc39b9cc20b00019c0b9b,20116860,4877652,资生堂,SHISEIDO,悦薇智感紧颜亮肤乳,100ml,美妆护肤-面部护肤-乳液面霜,408,662.0,662.0,376,,,9999,True,0,,,cream
698b3130de05310001a00559,20113316,5119025,娇韵诗,CLARINS,透亮焕白淡斑保湿凝霜,50ml,美妆护肤-面部护肤-乳液面霜,408,565.0,565.0,408,,,9999,True,0,,,cream
694cc35556e4f1000101d4e0,20115441,4876323,雅诗兰黛,ESTÉE LAUDER,智妍夜胶原晚霜 紧致 修护 淡纹,75ml,美妆护肤-面部护肤-乳液面霜,675,1089.0,1089.0,618,,,9999,True,0,,,cream
694cc3179cc20b00019bf750,20113971,4875082,黛珂,DECORTÉ,植物欣韵 弹润乳液 滋润型,200ml,美妆护肤-面部护肤-乳液面霜,182,280.0,280.0,137,,,9999,True,0,,,cream
694cc2fa9cc20b00019bf24e,20113534,4874611,黛珂,DECORTÉ,牛油果植萃乳液,300ml,美妆护肤-面部护肤-乳液面霜,305,409.0,409.0,229,,,9999,True,0,,,cream
694cc2f19cc20b00019bf087,20113531,4874398,黛珂,DECORTÉ,牛油果植萃乳液,150ml,美妆护肤-面部护肤-乳液面霜,186,262.0,262.0,140,,,9999,True,0,,,cream
694cc39c5b103b0001df2f7f,20116854,4877665,资生堂,SHISEIDO,悦薇智感紧颜亮肤乳(滋润型) ,100ml,美妆护肤-面部护肤-乳液面霜,499,662.0,662.0,373,,,9999,True,0,,,cream
694cc22656e4f1000101a22b,20109123,4870339,资生堂,SHISEIDO,盼丽风姿智感抚痕乳霜,50ml,美妆护肤-面部护肤-乳液面霜,337,554.0,554.0,303,,,9999,True,0,,,cream
694cc2f4f52aff0001124e7c,20113514,4874491,黛珂,DECORTÉ,牛油果植萃乳液套装,300ml*2,美妆护肤-面部护肤-乳液面霜,549,738.0,738.0,412,,,9999,True,0,,,cream
694cc3b6f52aff0001126cdf,20117274,4878195,雅诗兰黛,ESTÉE LAUDER,【全新】大棕罐封愈膜霜 淡纹 修护 抗老,65ml,美妆护肤-面部护肤-乳液面霜,738,868.0,868.0,738,,,9999,True,0,,,cream
694cc2f256e4f1000101c182,20113533,4874441,黛珂,DECORTÉ,牛油果乳霜,39ml,美妆护肤-面部护肤-乳液面霜,157,,157.0,157,,,9999,True,0,,,cream
694cc35c9cc20b00019c0139,20115298,4876376,雅诗兰黛,ESTÉE LAUDER,全新白金黑钻面霜 紧致美白,50ml,美妆护肤-面部护肤-乳液面霜,1793,2639.0,2639.0,1613,1452.0,买4件 低至￥1452/件,9999,True,0,,,cream
69dda8cc95777300010b0991,20202300,5339691,海蓝之谜,LA MER,平衡修护精萃乳,125ml,美妆护肤-面部护肤-乳液面霜,1692,312.5,312.5,1692,1523.0,买4件 低至￥1523/件,9999,True,0,,,cream
694cc3a256e4f1000101e491,20116964,4877825,雪花秀,Sulwhasoo,御时参养乳,125ml,美妆护肤-面部护肤-乳液面霜,347,497.0,497.0,270,,,9999,True,0,,,cream
694cc3a35b103b0001df3051,20117008,4877836,海蓝之谜,LA MER,紧致焕颜奇迹晚霜,30ml,美妆护肤-面部护肤-乳液面霜,1406,1754.0,1754.0,1350,1215.0,买5件 低至￥1215/件,9999,True,0,,,cream
694cc3d15b103b0001df386b,20118073,4878747,娇韵诗,CLARINS,焕颜紧塑弹力晚安霜,50ml,美妆护肤-面部护肤-乳液面霜,513,738.0,738.0,513,,,9999,True,0,,,cream
694cc2d05b103b0001aea98c,20112742,4873720,黛珂,DECORTÉ,肌源修护面霜两支装,50ml*2,美妆护肤-面部护肤-乳液面霜,958,603.0,603.0,603,,,9999,True,0,,,cream
694cc3a49cc20b00019c0d71,20116973,4877867,后,WHOO,拱辰享紧塑弹润乳,110ml,美妆护肤-面部护肤-乳液面霜,227,305.0,305.0,227,,,9999,True,0,,,cream
694cc1e5f52aff000112208f,20107793,4869012,海蓝之谜,LA MER,经典型精华面霜,100ml,美妆护肤-面部护肤-乳液面霜,4240,4417.0,4417.0,2388,2150.0,买3件 低至￥2150/件,9999,True,0,,,cream
694cc3cef52aff00011270b6,20117704,4878667,倩碧,CLINIQUE,天才黄油无油款,200ml,美妆护肤-面部护肤-乳液面霜,285,217.0,217.0,285,,,9999,True,0,,,cream
694cc1e85b103b0001abcb95,20107914,4869074,倩碧,CLINIQUE,天才黄油有油款,125ml,美妆护肤-面部护肤-乳液面霜,216,252.0,252.0,216,,,9999,True,0,,,cream
698b312dde05310001a004b1,20113271,5118917,海蓝之谜,LA MER,轻盈型精华乳霜,100ml,美妆护肤-面部护肤-乳液面霜,4245,4417.0,4417.0,4245,3821.0,买2件 低至￥3821/件,9999,True,0,,,cream
694cc2569cc20b00019bd3c5,20110005,4871252,怡丽丝尔,ELIXIR,蕴能凝时柔滑紧实乳（清爽型）,130ml,美妆护肤-面部护肤-乳液面霜,223,311.0,311.0,223,,,9999,True,0,,,cream
694cc34ef52aff0001125b9c,20115256,4876164,馥蕾诗,FRESH,莲花青春晚霜,50ml,美妆护肤-面部护肤-乳液面霜,350,515.0,515.0,350,,,9999,True,0,,,cream
694cc20256e4f10001019b2b,20108393,4869596,倩碧,CLINIQUE,美白乳 匀净卓研润肤乳液,,美妆护肤-面部护肤-乳液面霜,323,382.0,382.0,323,,,9999,True,0,,,cream
694cc37ff52aff00011263ec,20116189,4877090,娇韵诗,CLARINS,青春赋活焕采日霜,50ml,美妆护肤-面部护肤-乳液面霜,399,615.0,615.0,399,,,9999,True,0,,,cream
694cc307f52aff0001125109,20114129,4874800,倩碧,CLINIQUE,【水磁场乳霜】水嫩保湿修护面霜,75ml,美妆护肤-面部护肤-乳液面霜,395,285.0,285.0,395,,,9999,True,0,,,cream
694cc1e45b103b0001abcad2,20107791,4868989,海蓝之谜,LA MER,经典型精华面霜,30ml,美妆护肤-面部护肤-乳液面霜,1073,1628.0,1628.0,949,855.0,买7件 低至￥855/件,9999,True,0,,,cream
694cc3385b103b0001df21c6,20114986,4875754,怡丽丝尔,ELIXIR,优悦活颜弹润保湿乳（滋润型）,130ml,美妆护肤-面部护肤-乳液面霜,184,256.0,256.0,138,,,9999,True,0,,,cream
694cc3259cc20b00019bf9ac,20114316,4875357,悦木之源,ORIGINS,韦博士灵芝焕能强韧乳,100ml,美妆护肤-面部护肤-乳液面霜,280,189.0,189.0,280,,,9999,True,0,,,cream
694cc2eef52aff0001124d2d,20113120,4874336,莱珀妮,LA PRAIRIE,鱼子精华充盈面霜,60ml,美妆护肤-面部护肤-乳液面霜,3325,,3325.0,2800,2520.0,买3件 低至￥2520/件,9999,True,0,,,cream
694cc3305b103b0001df200c,20114401,4875549,莱珀妮,LA PRAIRIE,鱼子精华琼贵紧致乳霜,50ml,美妆护肤-面部护肤-乳液面霜,2900,2907.0,2907.0,2600,2340.0,买3件 低至￥2340/件,9999,True,0,,,cream
694cc3def52aff0001127393,20118094,4879030,雪花秀,Sulwhasoo,滋盈琉光紧致霜,75ml,美妆护肤-面部护肤-乳液面霜,379,587.0,587.0,282,,,9999,True,0,,,cream
694cc330f52aff00011257b1,20114756,4875554,怡丽丝尔,ELIXIR,优悦活颜弹润保湿乳（清爽型） ,130ml,美妆护肤-面部护肤-乳液面霜,183,256.0,256.0,137,,,9999,True,0,,,cream
694cc3a456e4f1000101e54e,20117009,4877880,海蓝之谜,LA MER,紧致焕颜精华晚霜,60ml,美妆护肤-面部护肤-乳液面霜,3380,3451.0,3451.0,2326,2094.0,买3件 低至￥2094/件,9999,True,0,,,cream
694cc25d5b103b0001abdfe9,20110245,4871428,雅诗兰黛,ESTÉE LAUDER,白金面霜  紧致提拉 修护淡纹 改善暗沉 （经典版）,50ml,美妆护肤-面部护肤-乳液面霜,1625,2489.0,2489.0,1380,1242.0,买5件 低至￥1242/件,9999,True,0,,,cream
694cc36956e4f1000101d96f,20115752,4876683,伊丽莎白雅顿,Elizabeth Arden,时空焕活淡纹紧致面霜,50ml,美妆护肤-面部护肤-乳液面霜,370,488.0,488.0,370,,,9999,True,0,,,cream
694cc2aa56e4f1000101b801,20111740,4872930,黛珂,DECORTÉ,沁活晶澈柔肤乳,200ml,美妆护肤-面部护肤-乳液面霜,205,275.0,275.0,154,,,9999,True,0,,,cream
694cc3a25b103b0001df3048,20117007,4877833,海蓝之谜,LA MER,紧致焕颜精华晚霜,100ml,美妆护肤-面部护肤-乳液面霜,5050,5124.0,5124.0,3700,3330.0,买2件 低至￥3330/件,9999,True,0,,,cream
694cc3815b103b0001df2c79,20116137,4877149,黛珂,DECORTÉ,莹润粹白澄亮菁华液,40ml,美妆护肤-面部护肤-乳液面霜,498,671.0,671.0,498,,,9999,True,0,,,cream
698b312039f57c0001b662e5,20113119,5118636,莱珀妮,LA PRAIRIE,臻爱铂金尊宠面霜,50ml,美妆护肤-面部护肤-乳液面霜,7500,8419.0,8419.0,6800,,,9999,True,0,,,cream
694cc34e9cc20b00019bff5e,20115252,4876156,倩碧,CLINIQUE,智慧专研多效抚纹面颈霜,50ml,美妆护肤-面部护肤-乳液面霜,491,333.0,333.0,491,,,9999,True,0,,,cream
694cc3b79cc20b00019c1057,20117266,4878213,倩碧,CLINIQUE,天才黄油有油款,200ml,美妆护肤-面部护肤-乳液面霜,285,336.0,336.0,285,,,9999,True,0,,,cream
698b39fa96a4df0001f1d8c1,20163962,5161135,莱珀妮,LA PRAIRIE,纯皙紧致聚光面霜,50ml,美妆护肤-面部护肤-乳液面霜,2800,668.0,668.0,2500,2250.0,买3件 低至￥2250/件,9999,True,0,,,cream
694cc2ad56e4f1000101b86e,20111742,4872998,黛珂,DECORTÉ,沁活晶澈精华霜,49ml,美妆护肤-面部护肤-乳液面霜,288,384.0,384.0,288,,,9999,True,0,,,cream
694cc25d9cc20b00019bd5b0,20110197,4871410,海蓝之谜,LA MER,鎏金焕颜夜间修护霜,50ml,美妆护肤-面部护肤-乳液面霜,4840,5929.0,5929.0,4760,4284.0,买2件 低至￥4284/件,9999,True,0,,,cream
694cc27c56e4f1000101b132,20110884,4872065,雅诗兰黛,ESTÉE LAUDER,白金面霜  紧致提拉 修护淡纹 改善暗沉 （滋润版）,50ml,美妆护肤-面部护肤-乳液面霜,1672,2489.0,2489.0,1600,1440.0,买4件 低至￥1440/件,9999,True,0,,,cream
694cc2e49cc20b00019bee77,20113117,4874082,莱珀妮,LA PRAIRIE,臻爱铂金尊宠面霜,30ml,美妆护肤-面部护肤-乳液面霜,5400,5396.0,5396.0,4500,4050.0,买2件 低至￥4050/件,9999,True,0,,,cream
694cc2ac9cc20b00019be3df,20111739,4872964,黛珂,DECORTÉ,沁活晶澈柔肤乳（滋润型）,200ml,美妆护肤-面部护肤-乳液面霜,208,275.0,275.0,208,,,9999,True,0,,,cream
698b398bb25b8400012794e0,20161486,5155342,伊丽莎白雅顿,Elizabeth Arden,显效复合活肤霜,100ml,美妆护肤-面部护肤-乳液面霜,166,178.0,178.0,99,,,9999,True,0,,,cream
694cc3c4f52aff0001126f37,20117769,4878488,悦木之源,ORIGINS,活力水润光泽乳霜 ,50ml,美妆护肤-面部护肤-乳液面霜,246,169.0,169.0,246,,,9999,True,0,,,cream
694cc37f5b103b0001df2c1b,20116138,4877081,黛珂,DECORTÉ,莹润粹白澄亮菁华液,60ml,美妆护肤-面部护肤-乳液面霜,624,848.0,848.0,624,,,9999,True,0,,,cream
694cc3ec5b103b0001df3e28,20118430,4879269,伊丽莎白雅顿,Elizabeth Arden,晶璨皙颜焕白弹润霜,50ml,美妆护肤-面部护肤-乳液面霜,355,294.0,294.0,355,,,9999,True,0,,,cream
694cc2e85b103b0001aead10,20113291,4874180,娇韵诗,CLARINS,沁润奇肌保湿水感凝露,75ml,美妆护肤-面部护肤-乳液面霜,285,415.0,415.0,285,,,9999,True,0,,,cream
698b39f300116300016c3688,20163412,5160711,娇韵诗,CLARINS,多维塑颜焕采晚霜,50ml,美妆护肤-面部护肤-乳液面霜,1130,972.0,972.0,1130,1017.0,买6件 低至￥1017/件,9999,True,0,,,cream
6972e79e3ae2ea0001905dac,20113403,5038728,雅诗兰黛,ESTÉE LAUDER,鲜活亮采红石榴二合一面霜,50ml,美妆护肤-面部护肤-乳液面霜,493,371.0,371.0,493,,,9999,True,0,,,cream
694cc32556e4f1000101cac5,20114354,4875354,欧舒丹,L'OCCITANE,腊菊赋颜御龄紧致精华乳,30ml,美妆护肤-面部护肤-乳液面霜,500,810.0,810.0,500,,,9999,True,0,,,cream
